区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53865/汾西,小时数据,2024-12-29 04,2024-12-29 04:00:45,000,893.0,1029.2,-7.7,1.0,30,30000,0.0,-,274,2.2,271,1.9,-10.2,-16.8,-,-,30000
53865/汾西,小时数据,2024-12-29 03,2024-12-29 03:00:45,000,893.4,1029.1,-6.7,1.1,31,30000,0.0,-,273,0.4,292,1.0,-10.1,-16.6,-,-,30000
53865/汾西,小时数据,2024-12-29 02,2024-12-29 02:00:45,000,893.3,1029.1,-6.8,1.2,33,30000,0.0,-,262,1.6,266,1.8,-10.0,-16.7,-,-,29900
53865/汾西,小时数据,2024-12-29 01,2024-12-29 01:00:47,000,894.2,1030.5,-7.2,1.2,34,29250,0.0,-,275,1.7,273,1.4,-9.9,-17.6,-,-,28300
53865/汾西,小时数据,2024-12-29 00,2024-12-29 00:01:00,000,894.7,1031.3,-6.9,1.2,34,30000,0.0,-,218,1.2,212,1.1,-9.5,-17.2,-,-,29100
53865/汾西,小时数据,2024-12-28 23,2024-12-28 23:00:45,000,895.4,1032.4,-6.9,1.3,35,21605,0.0,-,199,0.9,207,1.1,-9.0,-16.4,-,-,18700
53865/汾西,小时数据,2024-12-28 22,2024-12-28 22:00:45,000,895.7,1033.2,-6.1,1.3,34,22732,0.0,-,297,0.6,296,0.8,-8.2,-16.4,-,-,21500
53865/汾西,小时数据,2024-12-28 21,2024-12-28 21:00:45,000,896.1,1034.0,-5.7,1.4,35,12292,0.0,-,266,1.4,267,1.1,-7.5,-16.3,-,-,11000
53865/汾西,小时数据,2024-12-28 20,2024-12-28 20:00:47,000,895.4,1033.8,-5.3,1.4,33,19009,0.0,-,147,1.5,137,1.5,-6.3,-12.3,-,-,17800
53865/汾西,小时数据,2024-12-28 19,2024-12-28 19:00:44,000,895.5,1033.5,-4.1,1.3,29,27089,0.0,-,133,1.5,143,1.7,-5.2,-11.2,-,-,27600
53865/汾西,小时数据,2024-12-28 18,2024-12-28 18:00:46,000,895.5,1033.1,-3.8,1.2,27,27372,0.0,-,169,2.3,170,2.0,-4.4,-12.9,-,-,28400
53865/汾西,小时数据,2024-12-28 17,2024-12-28 17:00:46,000,895.9,1033.2,-2.3,1.2,24,30000,0.0,-,181,2.8,169,3.1,-2.5,-5.1,-,-,27000
