区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,小时内最高本站气压,小时内最高本站气压出现时间,小时内最低本站气压,小时内最低本站气压出现时间,3小时变压,24小时变压,气温,气温,气温,气温,气温,24小时变温,气温,气温,露点温度,水汽压,相对湿度,相对湿度,相对湿度,总云量,低云量,低云或中云的云量,低云或中云的云高,云状1,云状2,云状3,云状4,云状5,云状6,云状7,云状8,低云状,中云状,高云状,水平能见度（人工）,1分钟平均水平能见度,10分钟平均水平能见度,最小水平能见度,最小水平能见度出现时间,降水量,过去3小时降水量,过去6小时降水量,过去12小时降水量,过去24小时降水量,人工加密观测降水量,人工加密观测降水量描述时间周期,现在天气,过去天气1,过去天气2,过去天气描述时间周期,天气现象,小时蒸发量,积雪深度,雪压,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,瞬时风向,瞬时风速,小时内最大风速的风向,小时内最大风速,小时内最大风速出现时间,小时内极大风速的风向,小时内极大风速,小时内极大风速出现时间,过去6小时极大瞬时风向,过去6小时极大瞬时风速,过去12小时极大瞬时风向,过去12小时极大瞬时风速,地面温度,小时内最高地面温度,小时内最高地面温度出现时间,小时内最低地面温度,小时内最低地面温度出现时间,过去12小时最低地面温度,5cm地温,10cm地温,15cm地温,20cm地温,40cm地温,80cm地温,160cm地温,320cm地温,冻土第1冻结层上限值,冻土第1冻结层下限值,冻土第2冻结层上限值,冻土第2冻结层下限值,草面（雪面）温度,小时内草面（雪面）最高温度,小时内草面（雪面）最高温度出现时间,小时内草面（雪面）最低温度,小时内草面（雪面）最低温度出现时间,地面状态,龙卷距测站距离编码,龙卷所在方位,电线积冰直径,最大冰雹的最大直径
53578/朔州,小时数据,2019-11-27 02,2019-11-27 01:59:55,000,904.4,1040.2,904.4,158,904.0,101,1.2,6.5,-10.7,-9.5,101,-10.7,200,-1.1,4.6,-12.6,-18.0,1.5,55,51,101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17200,17876,17625,14291,0113,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,-,"(05,).",-,-,-,346,0.4,294,0.5,351,0.4,243,1.1,129,241,1.6,127,43,2.3,102,5.1,-14.1,-12.7,101,-14.1,154,-14.1,-8.3,-5.3,-3.1,-1.6,1.4,5.9,10.1,12.5,-,-,-,-,-15.7,-13.9,101,-16.0,155,-,-,-,-,-
53578/朔州,小时数据,2019-11-27 01,2019-11-27 00:59:56,000,904.0,1039.7,904.0,59,903.5,1,1.3,6.1,-9.4,-8.9,1,-9.4,58,1.3,4.6,-12.6,-17.7,1.5,51,47,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16300,14657,16308,15316,0019,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,325,1.0,333,0.9,323,1.2,294,1.3,11,281,2.2,2,43,2.3,102,5.1,-12.6,-11.6,38,-12.6,20,-12.6,-7.4,-4.8,-2.7,-1.3,1.4,5.9,10.1,12.5,-,-,-,-,-13.7,-12.4,4,-14.5,18,-,-,-,-,-
53578/朔州,小时数据,2019-11-27 00,2019-11-27 00:00:05,000,903.5,1039.4,903.6,2343,903.2,2301,1.5,5.4,-8.9,-8.2,2331,-9.0,2351,1.9,4.6,-12.6,-17.9,1.5,48,46,2332,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17500,17380,18955,16129,2306,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,PPC,0.0,348,0.3,PPC,0.0,26,1.0,2304,37,1.4,2301,43,2.3,102,5.1,-12.2,-12.2,2307,-12.6,2325,-12.6,-7.2,-4.4,-2.3,-1.0,1.4,5.9,10.1,12.5,-,-,-,-,-13.6,-13.3,2355,-14.6,2348,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 23,2019-11-26 22:59:55,000,903.2,1039.2,903.2,2250,902.7,2201,2.0,5.3,-8.3,-7.1,2227,-8.3,2259,2.0,4.6,-12.6,-17.4,1.6,48,44,2228,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15000,16704,16193,12864,2201,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,33,1.2,9,0.8,20,1.5,337,1.2,2209,43,2.3,2220,43,2.3,102,5.1,-12.3,-11.3,2205,-12.3,2257,-12.3,-6.7,-3.8,-1.9,-0.8,1.4,5.9,10.1,12.5,-,-,-,-,-14.3,-12.2,2206,-14.3,2259,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 22,2019-11-26 21:59:47,000,902.7,1039.4,902.7,2152,902.0,2101,2.2,5.1,-7.4,-6.6,2128,-7.4,2200,1.5,4.6,-12.6,-16.5,1.7,48,45,2105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12300,13258,12722,9997,2101,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,1,0.9,295,0.5,357,1.2,268,1.0,2122,247,1.6,2115,77,3.5,102,5.1,-11.4,-8.8,2118,-11.4,2158,-11.4,-5.9,-3.2,-1.5,-0.6,1.4,6.0,10.1,12.5,-,-,-,-,-12.8,-9.5,2117,-13.0,2154,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 21,2019-11-26 20:59:52,000,902.0,1039.3,902.0,2056,901.2,2001,2.4,4.8,-6.8,-5.6,2001,-6.8,2055,2.3,4.6,-12.6,-16.5,1.7,46,41,2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8400,10304,9926,5140,2003,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,234,0.5,251,0.4,238,0.6,321,1.1,2020,340,1.7,2018,125,4.6,102,5.1,-10.1,-10.1,2100,-10.9,2012,-10.9,-5.6,-2.8,-1.0,-0.4,1.4,6.0,10.1,12.5,-,-,-,-,-11.4,-10.5,2025,-12.0,2013,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 20,2019-11-26 20:02:07,000,901.2,1039.5,901.2,1959,900.5,1901,2.7,4.4,-5.6,-4.3,1901,-5.6,1959,2.2,4.6,-12.6,-16.8,1.7,41,36,1902,8,0,-,6000,-,-,-,-,-,-,-,-,-,-,-,5300,4309,5373,3084,1934,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,360,"(05,03,)03,05,.",-,0,-,352,0.6,290,0.7,357,0.8,322,1.4,1906,346,1.9,1942,102,5.1,102,5.1,-10.6,-9.6,1901,-10.6,1948,-12.7,-5.2,-2.2,-0.6,-0.3,1.4,6.0,10.2,12.5,-,-,-,-,-11.8,-10.2,1930,-12.1,1947,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 19,2019-11-26 18:59:53,000,900.5,1038.4,900.5,1851,899.6,1801,2.6,3.4,-4.2,-1.7,1801,-4.2,1900,1.3,4.6,-12.6,-16.7,1.7,37,28,1801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19400,22161,22215,19410,1846,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,03,)03,.",-,-,-,315,1.5,302,1.0,312,1.6,302,1.0,1900,315,1.7,1858,102,5.1,102,5.1,-9.5,-8.1,1801,-9.5,1841,-14.8,-4.4,-1.5,-0.3,-0.3,1.4,6.0,10.2,12.5,-,-,-,-,-10.1,-7.8,1801,-10.9,1840,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 18,2019-11-26 17:59:54,000,899.6,1036.5,899.6,1800,898.5,1701,2.1,2.1,-1.6,0.6,1701,-1.7,1757,1.8,4.6,-12.6,-17.7,1.5,28,24,1701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21600,23915,22318,21695,1757,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,03,)03,.",-,-,-,182,0.9,195,0.5,184,0.8,138,1.2,1747,105,2.3,1732,102,5.1,102,5.1,-7.9,-5.0,1701,-8.4,1757,-14.8,-3.5,-0.9,-0.3,-0.3,1.3,6.0,10.2,12.5,-,-,-,-,-7.4,-5.8,1714,-8.5,1757,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 17,2019-11-26 17:41:01,CCA,898.5,1034.5,898.5,1657,897.9,1601,1.1,0.8,0.7,2.9,1601,0.7,1700,2.6,4.6,-12.6,-18.1,1.5,23,20,1601,8,0,-,6000,-,-,-,-,-,-,-,-,-,-,-,15000,-,15000,-,-,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,180,"(05,03,)03,.",-,-,-,104,0.9,113,0.9,88,1.3,120,2.0,1601,77,3.5,1613,102,5.1,102,5.1,-4.8,5.2,1601,-4.8,1700,-14.8,-0.8,0.1,0.0,-0.3,1.3,6.1,10.2,12.6,-,-,-,-,-5.8,5.0,1601,-5.8,1700,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 16,2019-11-26 15:59:52,000,897.9,1033.4,897.9,1558,897.5,1501,0.1,0.1,2.9,3.5,1501,2.8,1536,3.7,4.6,-12.6,-17.9,1.5,20,20,1544,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,03,)03,.",-,-,-,114,1.9,120,1.9,102,3.0,111,2.8,1524,125,4.6,1538,102,5.1,102,5.1,4.9,8.6,1502,4.5,1557,-14.8,2.7,1.6,0.3,-0.5,1.3,6.1,10.2,12.6,-,-,-,-,4.5,7.5,1503,4.1,1531,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 15,2019-11-26 14:59:42,000,897.5,1032.6,897.5,1434,897.4,1401,-0.9,-0.8,3.5,4.4,1414,3.5,1444,3.3,4.6,-12.6,-16.2,1.7,22,20,1401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,03,)03,.",-,-,-,117,2.5,115,2.5,111,3.7,115,3.0,1448,102,5.1,1429,102,5.1,102,5.1,8.3,11.8,1412,8.1,1437,-14.8,5.1,2.4,0.0,-0.6,1.3,6.1,10.2,12.6,-,-,-,-,6.8,9.5,1412,6.4,1437,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 14,2019-11-26 17:40:50,CCA,897.4,1031.8,897.8,1301,897.4,1349,-1.7,-1.5,4.2,4.6,1346,2.8,1301,5.2,4.6,-12.6,-16.8,1.6,20,20,1342,10-,0,-,6000,-,-,-,-,-,-,-,-,-,-,-,20000,-,20000,-,-,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,360,"(05,03,)03,.",-,0,-,152,1.6,130,1.5,147,2.4,160,1.6,1346,128,3.3,1348,128,3.3,128,3.3,11.0,14.8,1346,11.0,1359,-14.8,6.7,2.3,-0.5,-0.9,1.4,6.1,10.2,12.6,-,-,-,-,8.3,11.9,1346,8.3,1400,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 13,2019-11-26 13:00:02,000,897.8,1032.9,898.4,1201,897.8,1248,-1.6,-2.1,2.8,2.8,1254,1.2,1201,4.5,2.8,-12.6,-16.8,1.6,22,22,1201,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,03,)03,.",-,-,-,224,1.4,225,1.4,207,1.5,230,1.6,1218,241,2.8,1217,241,2.8,241,2.8,11.2,13.9,1230,10.1,1201,-14.8,5.7,1.2,-1.0,-1.2,1.4,6.2,10.2,12.6,-,-,-,-,8.8,10.4,1231,7.6,1201,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 12,2019-11-26 11:59:42,000,898.4,1034.1,899.2,1102,898.4,1200,-0.9,-3.1,1.3,1.5,1149,0.3,1101,5.0,1.5,-12.6,-18.1,1.5,22,20,1103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,03,)03,.",-,-,-,246,1.6,250,1.4,241,2.2,249,1.4,1158,241,2.2,1200,241,2.2,17,2.6,10.0,12.1,1101,9.1,1126,-14.8,4.0,-0.4,-1.6,-1.6,1.4,6.2,10.2,12.6,-,-,-,-,7.2,8.8,1102,6.7,1108,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 11,2019-11-26 11:02:09,000,899.1,1035.0,899.4,1001,899.1,1058,0.3,-3.7,0.2,0.3,1059,-3.5,1001,5.7,0.5,-12.6,-19.6,1.3,21,21,1100,10-,0,-,6000,-,-,-,-,-,-,-,-,-,-,-,10800,15711,14724,8629,1002,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,180,"(05,03,)03,.",-,-,-,225,1.3,210,1.1,193,1.5,205,1.2,1051,190,1.9,1049,14,2.1,17,2.6,12.2,13.0,1057,3.0,1001,-14.8,1.5,-2.0,-2.6,-2.1,1.5,6.2,10.2,12.6,-,-,-,-,8.7,9.4,1058,1.6,1001,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 10,2019-11-26 09:59:55,000,899.4,1036.0,899.6,943,899.3,901,1.2,-4.3,-3.5,-3.5,957,-6.6,901,3.7,0.5,-12.6,-18.6,1.4,30,29,954,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8500,8593,8564,8533,0959,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,03,)03,.",-,-,-,241,1.6,247,1.2,232,1.8,317,1.3,936,289,1.9,935,14,2.1,17,2.6,3.1,5.0,950,-2.6,901,-14.8,-2.1,-4.0,-3.7,-2.7,1.6,6.2,10.2,12.6,-,-,-,-,1.6,4.0,950,-1.5,901,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 09,2019-11-26 08:59:52,000,899.3,1036.8,899.3,841,898.8,801,1.9,-5.0,-6.6,-6.6,900,-12.0,801,4.4,0.5,-12.6,-19.2,1.3,36,36,857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9000,8602,9052,7856,0803,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,03,)03,.",-,-,-,1,0.9,3,0.9,6,1.0,15,1.0,854,14,1.4,852,14,2.1,17,2.6,-2.8,-2.8,900,-12.7,801,-14.8,-7.1,-6.4,-4.7,-2.9,1.6,6.2,10.2,12.6,-,-,-,-,-1.3,-1.2,858,-12.9,801,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 08,2019-11-26 08:02:10,000,898.8,1037.3,898.8,758,898.2,701,1.7,-5.9,-12.0,-12.0,800,-12.6,717,3.0,0.5,-14.9,-19.6,1.3,53,51,701,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,8800,7878,8844,8844,0800,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,720,"(05,03,)03,.",-,0,-,226,0.4,269,0.8,235,0.5,336,1.3,708,332,1.9,706,14,2.1,17,2.6,-12.8,-12.8,800,-14.8,713,-14.8,-9.6,-7.0,-4.7,-2.8,1.7,6.2,10.2,12.6,0,14,-,-,-13.1,-13.1,800,-16.5,713,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 07,2019-11-26 06:59:45,000,898.2,1036.1,898.2,659,897.4,604,1.1,-6.7,-12.3,-11.7,602,-12.3,659,3.2,0.5,-16.3,-20.4,1.2,51,49,639,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16800,16814,17000,13705,0601,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,13,0.9,342,1.1,337,1.0,6,1.5,634,14,2.1,627,17,2.6,17,2.6,-14.8,-14.3,640,-14.8,659,-14.8,-9.7,-6.9,-4.5,-2.5,1.7,6.3,10.2,12.6,-,-,-,-,-16.0,-15.0,635,-16.3,608,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 06,2019-11-26 05:59:54,000,897.4,1034.5,897.5,555,897.1,501,0.1,-7.6,-11.8,-11.4,501,-12.2,528,3.7,0.5,-16.5,-19.9,1.3,51,49,502,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13000,14081,13665,12821,0501,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,312,0.9,303,0.8,309,1.0,348,1.0,501,286,1.7,544,17,2.6,17,2.6,-14.6,-14.1,501,-14.7,554,-14.7,-9.5,-6.6,-4.2,-2.3,1.8,6.3,10.2,12.6,-,-,-,-,-15.8,-15.1,501,-16.3,525,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 05,2019-11-26 04:59:47,000,897.1,1033.6,897.2,408,897.0,425,-0.8,-8.2,-11.4,-11.4,459,-12.1,412,3.3,0.5,-16.5,-19.8,1.3,50,50,402,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11900,13125,12769,10338,0404,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,356,0.9,351,1.0,360,1.0,7,1.4,412,23,2.0,409,17,2.6,17,2.6,-14.1,-14.1,407,-14.5,453,-14.5,-9.2,-6.3,-4.0,-2.1,1.9,6.3,10.3,12.6,-,-,-,-,-15.0,-15.0,459,-16.2,447,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 04,2019-11-26 03:59:52,000,897.1,1033.4,897.3,301,896.9,346,-0.8,-9.0,-12.0,-11.4,301,-12.2,330,2.6,0.5,-16.5,-20.1,1.2,51,46,305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10500,10155,10535,10535,0400,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,331,0.9,317,0.8,326,1.1,346,1.3,324,357,1.7,316,17,2.6,17,2.6,-14.3,-13.9,301,-14.4,347,-14.4,-9.0,-6.0,-3.6,-1.8,1.9,6.3,10.3,12.6,-,-,-,-,-15.8,-15.3,320,-16.1,317,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 03,2019-11-26 02:59:58,000,897.3,1033.2,897.8,201,897.3,300,-0.8,-9.6,-11.3,-9.6,201,-11.4,255,3.6,0.5,-16.5,-20.4,1.2,47,40,201,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11800,11625,11814,11814,0300,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,325,0.5,351,0.4,320,0.7,4,1.2,201,28,1.5,205,17,2.6,113,2.9,-14.0,-12.3,201,-14.0,253,-14.0,-8.5,-5.6,-3.3,-1.6,2.0,6.3,10.3,12.6,-,-,-,-,-15.7,-13.2,203,-15.7,259,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 02,2019-11-26 01:59:52,000,897.9,1033.8,897.9,114,897.8,101,0.0,-9.5,-9.6,-9.4,141,-10.8,113,5.3,0.5,-16.5,-20.7,1.2,40,37,145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13100,13216,13185,13181,0158,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,-,"(05,).",-,-,-,5,1.1,7,1.3,14,1.2,8,1.8,129,17,2.6,126,17,2.6,94,3.6,-12.3,-12.0,156,-13.4,109,-13.5,-7.9,-5.3,-3.0,-1.3,2.0,6.4,10.3,12.6,-,-,-,-,-13.4,-12.8,155,-14.8,109,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 01,2019-11-26 00:59:57,000,897.9,1034.3,898.1,2,897.8,51,0.3,-9.7,-10.7,-10.6,54,-11.4,41,3.0,0.5,-16.5,-21.1,1.1,42,41,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15300,15253,15389,13709,0004,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,13,1.3,19,1.3,6,1.3,10,1.5,50,17,2.3,50,17,2.3,193,3.8,-13.3,-12.8,8,-13.5,40,-13.5,-7.9,-4.9,-2.7,-1.1,2.1,6.4,10.3,12.6,-,-,-,-,-14.8,-13.7,53,-15.6,37,-,-,-,-,-
53578/朔州,小时数据,2019-11-26 00,2019-11-25 23:59:58,000,898.1,1035.1,898.1,2323,897.9,2301,0.9,-9.8,-10.8,-10.3,2304,-11.0,2346,2.5,0.5,-16.5,-21.2,1.1,42,42,2301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12600,13482,13574,11274,2302,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,25,1.0,19,1.1,28,1.1,356,1.5,2349,360,2.1,2347,360,2.1,193,3.8,-12.9,-12.5,2349,-13.0,2314,-13.0,-7.4,-4.5,-2.3,-0.8,2.1,6.4,10.3,12.6,-,-,-,-,-14.5,-14.0,2308,-15.0,2302,-,-,-,-,-
53578/朔州,小时数据,2019-11-25 23,2019-11-25 22:59:56,000,897.9,1035.2,897.9,2235,897.6,2201,1.1,-10.3,-10.3,-8.9,2201,-10.4,2253,1.8,0.5,-16.5,-20.8,1.2,42,36,2201,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11300,12070,11341,11341,2300,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,24,0.7,308,0.5,17,0.7,11,1.2,2211,31,1.9,2204,252,2.1,193,3.8,-12.9,-11.6,2201,-12.9,2259,-12.9,-7.0,-3.9,-1.8,-0.6,2.1,6.4,10.3,12.6,-,-,-,-,-14.9,-12.7,2214,-14.9,2259,-,-,-,-,-
53578/朔州,小时数据,2019-11-25 22,2019-11-25 21:59:56,000,897.6,1034.9,897.6,2136,897.2,2101,0.5,-10.5,-8.9,-8.7,2139,-9.3,2106,1.8,0.5,-16.5,-21.3,1.1,36,35,2135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11000,11548,11452,8463,2114,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,5,1.0,5,1.2,360,1.1,349,1.5,2111,252,2.1,2146,99,2.3,193,3.8,-11.4,-11.0,2103,-11.5,2122,-11.5,-6.2,-3.4,-1.4,-0.4,2.1,6.4,10.3,12.6,-,-,-,-,-12.8,-11.8,2138,-13.5,2123,-,-,-,-,-
53578/朔州,小时数据,2019-11-25 21,2019-11-25 20:59:56,000,897.2,1035.6,897.2,2100,896.8,2001,-0.3,-11.1,-9.1,-7.8,2001,-9.1,2058,0.4,0.5,-16.5,-20.8,1.2,38,33,2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9100,9044,9323,7311,2023,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,5,1.4,348,1.3,9,1.5,13,1.3,2032,28,1.9,2028,113,2.9,193,3.8,-11.1,-10.9,2046,-11.4,2030,-11.4,-5.8,-2.9,-0.9,-0.3,2.1,6.5,10.3,12.6,-,-,-,-,-12.6,-12.1,2034,-13.6,2024,-,-,-,-,-
53578/朔州,小时数据,2019-11-25 20,2019-11-25 20:02:10,000,896.8,1035.9,897.1,1901,896.8,1956,-0.9,-11.7,-7.8,-5.7,1901,-7.8,2000,1.3,0.5,-16.5,-21.3,1.1,33,24,1901,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,12800,11456,12807,7876,1916,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,360,"(03,)05,03,.",-,0,-,334,0.7,357,0.9,332,0.7,285,0.9,1907,320,1.2,1916,94,3.6,193,3.8,-11.1,-10.0,1901,-11.1,1951,-16.3,-5.3,-2.3,-0.5,-0.2,2.1,6.5,10.3,12.6,-,-,-,-,-12.8,-10.8,1901,-13.2,1953,-,-,-,-,-
53578/朔州,小时数据,2019-11-25 19,2019-11-25 18:59:54,000,897.1,1035.7,897.5,1801,897.1,1857,-0.7,-11.1,-5.5,-3.4,1801,-5.9,1855,2.0,0.5,-16.5,-22.9,1.0,24,16,1801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11000,11036,11012,8281,1802,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,)05,03,.",-,-,-,271,0.8,270,0.7,275,0.8,138,1.2,1812,130,1.5,1807,193,3.8,193,3.8,-10.1,-9.4,1801,-10.2,1856,-18.9,-4.5,-1.6,-0.3,-0.2,2.1,6.5,10.3,12.6,-,-,-,-,-10.7,-10.4,1814,-11.8,1856,-,-,-,-,-
53578/朔州,小时数据,2019-11-25 18,2019-11-25 17:59:47,000,897.5,1035.6,897.7,1701,897.5,1744,-0.8,-9.9,-3.4,-1.9,1701,-3.4,1800,2.4,0.5,-16.5,-25.7,0.8,16,14,1701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8300,10875,8338,8314,1759,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,)05,03,.",-,-,-,140,0.9,125,0.8,145,1.0,95,1.2,1701,94,1.6,1721,193,3.8,193,3.8,-9.3,-4.5,1701,-9.3,1758,-19.5,-3.6,-0.9,-0.3,-0.2,2.1,6.5,10.3,12.6,-,-,-,-,-10.9,-4.0,1702,-11.1,1759,-,-,-,-,-
53578/朔州,小时数据,2019-11-25 17,2019-11-25 17:02:10,000,897.7,1035.2,897.8,1601,897.6,1632,-1.2,-9.2,-1.9,-0.8,1601,-1.9,1652,2.3,0.5,-16.5,-25.9,0.7,14,13,1601,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,1601,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,180,"(03,)05,03,.",-,-,-,94,1.1,94,1.2,68,1.3,103,1.5,1619,99,2.3,1613,193,3.8,193,3.8,-4.3,1.6,1601,-4.3,1700,-19.5,-1.0,0.1,0.1,-0.2,2.2,6.5,10.3,12.6,-,-,-,-,-3.7,0.5,1601,-4.1,1652,-,-,-,-,-
53578/朔州,小时数据,2019-11-25 16,2019-11-25 15:59:57,000,897.8,1035.0,898.3,1501,897.8,1557,-2.1,-8.5,-0.8,0.5,1514,-0.8,1600,1.9,0.5,-16.5,-25.8,0.7,13,10,1504,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,1501,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,)05,03,.",-,-,-,113,0.9,99,1.2,111,1.0,167,1.5,1504,113,2.9,1515,193,3.8,193,3.8,1.6,11.1,1507,1.6,1600,-19.5,3.1,2.2,0.7,-0.3,2.2,6.6,10.3,12.6,-,-,-,-,0.5,8.5,1513,0.5,1600,-,-,-,-,-
53578/朔州,小时数据,2019-11-25 15,2019-11-25 14:59:44,000,898.3,1035.4,898.9,1401,898.3,1457,-3.2,-8.0,0.2,0.2,1453,-0.8,1401,2.4,0.2,-16.5,-26.9,0.7,11,11,1423,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,1401,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,)05,03,.",-,-,-,173,1.6,164,1.4,173,1.9,125,1.9,1447,94,3.6,1434,193,3.8,193,3.8,10.2,13.5,1406,9.8,1440,-19.5,6.5,3.3,0.3,-0.6,2.3,6.6,10.3,12.6,-,-,-,-,6.8,9.7,1433,6.0,1440,-,-,-,-,-
53578/朔州,小时数据,2019-11-25 14,2019-11-25 14:02:08,000,898.9,1036.4,899.9,1301,898.9,1351,-3.9,-7.5,-1.0,-0.9,1331,-2.2,1309,1.0,-0.9,-16.5,-26.0,0.7,13,12,1333,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,26574,1304,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,360,"(03,)05,03,.",-,0,-,154,1.1,101,1.5,196,2.1,184,2.2,1321,193,3.8,1315,193,3.8,193,3.8,12.9,13.8,1351,11.3,1309,-19.5,7.6,2.8,-0.4,-0.8,2.3,6.6,10.3,12.6,-,-,-,-,8.2,9.9,1350,6.4,1323,-,-,-,-,-
